"User","freq_type","mone_type","rec_type","Cluster","value"
16667,1,1,3,2,27
16668,2,2,1,3,29
16670,1,1,1,4,17
16671,2,2,2,3,34
16674,1,1,1,4,17
16675,2,2,2,2,34
16676,2,3,2,3,44
16677,2,3,1,5,39
16678,1,1,1,5,17
16680,2,2,3,2,39
16681,3,3,2,1,46
16682,1,1,1,5,17
16683,1,1,1,4,17
16684,2,3,1,4,39
16685,2,3,3,3,49
16688,3,3,3,1,51
16689,1,1,1,4,17
16690,3,3,2,1,46
16691,1,1,1,4,17
16692,2,2,2,3,34
16694,2,3,3,2,49
16695,1,3,2,2,42
16697,2,1,1,4,19
16699,2,2,3,2,39
16700,3,3,2,3,46
16701,2,3,1,3,39
16705,1,2,3,2,37
16706,2,2,1,4,29
16707,1,1,1,5,17
16708,2,2,1,5,29
16709,1,3,2,2,42
16710,2,2,1,5,29
16711,1,2,1,5,27
16712,2,2,3,2,39
16713,3,3,3,1,51
16714,3,2,3,1,41
16715,1,1,3,2,27
16716,2,3,1,4,39
16718,3,3,2,1,46
16719,2,3,2,3,44
16720,3,3,3,1,51
16721,2,2,1,3,29
16722,3,3,3,1,51
16723,2,2,2,3,34
16724,1,2,1,4,27
16725,1,2,1,5,27
16726,2,2,2,3,34
16728,2,2,2,3,34
16729,2,2,1,5,29
16730,2,2,2,2,34
16731,1,1,2,2,22
16732,1,2,2,2,32
16735,2,3,1,4,39
16737,2,3,2,3,44
16738,1,1,1,5,17
16739,1,1,2,2,22
16740,1,3,1,5,37
16742,2,3,1,4,39
16744,3,3,3,1,51
16746,3,3,3,1,51
16747,2,2,1,5,29
16748,1,1,1,5,17
16749,2,1,2,4,24
16750,2,2,2,3,34
16751,1,1,2,4,22
16752,2,3,2,2,44
16754,1,3,3,2,47
16755,3,3,3,1,51
16756,1,2,2,4,32
16757,1,1,1,4,17
16758,3,3,1,5,41
16761,1,2,1,5,27
16762,2,3,3,3,49
16763,1,1,3,2,27
16764,2,2,2,2,34
16767,2,3,2,3,44
16768,1,1,1,5,17
16769,2,2,1,5,29
16770,1,1,1,5,17
16772,1,2,1,5,27
16773,3,3,2,1,46
16774,2,3,2,3,44
16775,1,1,1,4,17
16776,1,1,3,2,27
16778,2,1,3,2,29
16779,2,2,1,3,29
16780,1,1,1,5,17
16782,2,2,1,4,29
16783,3,3,3,1,51
16784,2,2,2,2,34
16785,2,2,1,4,29
16786,3,3,1,3,41
16787,1,1,2,2,22
16788,2,2,2,2,34
16789,2,2,2,2,34
16790,2,2,1,3,29
16791,3,3,2,1,46
16793,2,2,3,2,39
16794,2,2,3,2,39
16795,2,2,3,2,39
16796,2,2,1,3,29
16798,2,2,1,4,29
16799,3,2,3,1,41
16800,2,3,1,3,39
16802,2,2,1,4,29
16803,3,3,1,1,41
16804,1,1,3,2,27
16805,1,2,1,5,27
16806,1,1,1,4,17
16807,1,1,3,2,27
16809,2,3,2,2,44
16810,1,1,3,2,27
16811,2,3,3,3,49
16812,3,3,3,1,51
16813,3,3,1,1,41
16814,2,1,3,2,29
16815,2,3,1,4,39
16816,2,2,3,2,39
16817,3,3,3,1,51
16818,1,1,1,5,17
16819,1,1,2,2,22
16820,1,3,2,2,42
16821,3,3,2,1,46
16822,1,2,1,4,27
16823,2,2,2,2,34
16824,1,1,2,2,22
16825,2,3,3,3,49
16826,1,2,1,5,27
16827,3,3,2,1,46
16828,2,2,2,3,34
16829,2,2,2,3,34
16831,2,2,3,3,39
16832,2,2,3,3,39
16833,2,2,3,2,39
16834,2,2,1,4,29
16835,1,1,1,4,17
16836,2,3,1,3,39
16837,3,2,2,3,36
16838,2,2,1,3,29
16839,2,3,3,2,49
16840,1,1,1,4,17
16843,1,1,3,2,27
16844,1,1,1,4,17
16848,2,1,2,2,24
16849,2,1,2,2,24
16850,1,2,1,5,27
16851,1,1,1,5,17
16852,1,1,1,5,17
16853,1,1,2,2,22
16854,2,2,2,2,34
16855,2,2,2,2,34
16856,2,3,1,3,39
16857,2,2,3,2,39
16858,2,3,3,2,49
16859,2,2,3,3,39
16860,2,2,1,4,29
16861,1,2,1,4,27
16862,2,3,2,2,44
16863,2,3,3,1,49
16864,1,1,3,2,27
16865,2,3,2,4,44
16867,2,1,1,4,19
16868,2,2,1,4,29
16869,3,3,3,1,51
16870,2,3,2,2,44
16871,2,3,1,3,39
16872,2,2,3,2,39
16873,1,1,3,2,27
16874,2,1,2,2,24
16875,3,3,1,1,41
16876,1,1,1,4,17
16877,2,2,2,3,34
16878,2,2,3,2,39
16879,2,2,3,3,39
16880,3,3,3,1,51
16881,2,3,2,3,44
16882,2,3,3,3,49
16883,2,3,2,3,44
16884,2,3,3,3,49
16885,2,2,2,2,34
16886,3,3,2,1,46
16888,1,2,3,2,37
16889,1,1,2,2,22
16890,2,3,1,4,39
16891,3,3,3,1,51
16892,3,3,3,1,51
16893,1,1,1,5,17
16894,3,3,2,3,46
16895,2,2,1,4,29
16896,2,3,3,2,49
16897,3,3,3,1,51
16898,1,1,1,4,17
16900,2,3,1,4,39
16901,2,2,1,5,29
16903,1,1,1,4,17
16904,2,2,1,4,29
16905,2,2,2,2,34
16906,2,3,2,2,44
16907,1,2,2,2,32
16908,2,2,2,3,34
16909,2,3,3,3,49
16910,1,1,1,5,17
16911,1,1,3,2,27
16912,1,1,1,5,17
16914,2,2,1,4,29
16915,2,3,1,3,39
16916,1,1,1,5,17
16917,2,2,3,3,39
16918,2,3,3,3,49
16920,2,3,3,3,49
16921,2,2,3,2,39
16923,3,3,3,1,51
16924,2,3,3,3,49
16925,1,1,1,4,17
16926,2,2,1,5,29
16927,2,2,3,2,39
16928,2,2,3,2,39
16929,2,3,3,3,49
16930,2,2,3,2,39
16931,2,2,1,3,29
16932,2,2,2,2,34
16933,2,3,1,4,39
16934,1,1,3,2,27
16935,2,3,1,3,39
16936,2,3,3,3,49
16937,1,2,1,4,27
16938,2,2,3,2,39
16939,3,3,3,1,51
16941,3,3,3,1,51
16943,2,3,1,4,39
16944,2,3,2,2,44
16945,2,2,3,3,39
16947,2,3,2,3,44
16948,1,1,2,4,22
16949,3,3,3,1,51
16950,2,1,2,2,24
16951,2,2,3,2,39
16952,1,1,3,2,27
16953,1,2,1,4,27
16954,3,3,2,1,46
16955,2,2,3,2,39
16956,2,2,2,4,34
16957,2,2,3,3,39
16958,1,1,1,5,17
16959,2,2,2,2,34
16961,1,1,3,2,27
16962,2,2,2,3,34
16963,2,3,1,5,39
16965,3,3,2,1,46
16966,1,2,3,2,37
16967,1,1,2,2,22
16968,2,3,3,2,49
16969,2,2,3,2,39
16970,2,3,3,3,49
16971,2,2,3,2,39
16973,1,1,3,2,27
16974,1,1,1,5,17
16975,3,3,3,1,51
16976,2,1,2,2,24
16978,2,3,1,4,39
16979,1,1,3,2,27
16980,2,3,2,3,44
16981,2,2,1,4,29
16983,1,1,1,4,17
16985,2,2,1,4,29
16986,1,2,1,5,27
16987,2,2,3,2,39
16988,2,3,1,3,39
16989,1,1,3,2,27
16990,1,1,1,4,17
16991,2,2,3,2,39
16992,3,2,3,1,41
16993,2,3,2,2,44
16995,2,2,2,2,34
16997,2,2,1,4,29
16998,2,2,1,4,29
16999,2,2,1,4,29
17000,1,1,3,2,27
17001,1,2,1,4,27
17003,1,2,2,2,32
17004,2,2,2,2,34
17005,2,3,1,4,39
17006,1,1,3,2,27
17009,3,3,1,3,41
17010,1,1,1,4,17
17011,3,3,3,1,51
17012,2,3,1,4,39
17014,2,3,2,2,44
17015,1,1,2,2,22
17016,3,3,2,1,46
17017,2,1,2,2,24
17018,1,3,1,4,37
17019,1,1,1,4,17
17020,2,2,3,3,39
17021,2,2,3,3,39
17022,3,2,3,1,41
17023,2,3,1,4,39
17024,2,3,2,3,44
17025,2,3,2,3,44
17027,2,2,2,2,34
17028,3,3,3,1,51
17029,2,3,1,4,39
17030,2,2,1,5,29
17031,3,3,3,1,51
17032,3,3,3,1,51
17034,2,3,1,5,39
17035,2,3,3,3,49
17036,2,3,3,3,49
17037,2,2,3,3,39
17038,2,2,3,3,39
17039,2,3,2,3,44
17040,1,1,1,5,17
17041,2,3,1,4,39
17042,1,2,3,2,37
17043,1,2,2,2,32
17044,1,1,2,2,22
17048,1,2,1,5,27
17049,1,1,1,5,17
17050,3,2,3,1,41
17051,1,1,1,4,17
17052,1,3,1,4,37
17053,2,3,3,3,49
17054,1,1,1,4,17
17055,2,3,3,3,49
17056,2,2,1,3,29
17057,2,2,3,3,39
17058,3,3,3,1,51
17059,3,2,3,1,41
17060,1,1,1,5,17
17061,1,1,1,5,17
17063,1,1,1,4,17
17064,3,2,1,3,31
17065,2,2,1,4,29
17066,2,3,1,4,39
17067,3,3,2,1,46
17068,3,3,3,1,51
17069,2,2,2,3,34
17070,2,2,1,3,29
17072,2,2,1,4,29
17073,2,2,1,4,29
17074,2,2,3,3,39
17075,1,2,1,5,27
17076,3,3,3,1,51
17078,2,1,1,5,19
17079,2,3,3,2,49
17080,3,2,2,1,36
17081,2,2,1,4,29
17082,1,1,1,4,17
17083,1,2,1,4,27
17084,3,3,2,1,46
17085,1,1,1,5,17
17086,1,2,1,4,27
17087,1,2,1,5,27
17088,3,3,1,3,41
17089,2,2,2,2,34
17090,2,3,3,2,49
17091,2,3,1,4,39
17093,2,3,3,3,49
17094,2,2,2,2,34
17095,1,2,1,5,27
17097,1,1,1,5,17
17098,1,1,1,4,17
17099,1,2,1,4,27
17100,3,3,3,1,51
17101,1,2,2,2,32
17102,3,3,2,1,46
17103,2,1,1,4,19
17104,3,3,3,1,51
17105,3,3,2,1,46
17106,3,2,3,1,41
17107,2,3,2,2,44
17108,2,2,1,4,29
17109,1,1,1,4,17
17110,1,1,1,4,17
17111,2,1,3,2,29
17112,1,2,1,4,27
17113,2,2,2,4,34
17114,3,3,1,1,41
17115,3,3,3,1,51
17116,3,3,3,1,51
17117,1,1,2,2,22
17118,2,2,3,2,39
17119,1,1,1,4,17
17120,2,1,3,3,29
17121,3,3,3,1,51
17122,2,2,1,4,29
17124,2,3,2,3,44
17125,2,2,3,2,39
17126,2,2,2,4,34
17127,1,3,1,4,37
17128,3,2,3,1,41
17129,2,3,3,2,49
17130,3,3,3,1,51
17131,3,2,3,1,41
17132,2,3,2,2,44
17134,3,3,2,1,46
17135,1,2,2,2,32
17136,1,1,1,4,17
17137,1,1,1,5,17
17138,2,3,3,3,49
17139,2,2,3,3,39
17140,1,1,1,4,17
17141,1,2,2,2,32
17142,2,2,1,4,29
17143,1,2,1,5,27
17144,1,1,1,5,17
17146,3,3,3,1,51
17147,2,2,1,4,29
17148,2,2,2,2,34
17149,2,3,1,4,39
17150,2,3,2,2,44
17151,1,2,2,2,32
17152,2,3,1,5,39
17153,2,1,1,4,19
17154,1,1,1,5,17
17155,1,1,1,4,17
17156,2,2,3,2,39
17157,2,2,2,3,34
17158,3,3,3,1,51
17159,2,1,1,5,19
17160,2,2,2,2,34
17161,3,2,2,3,36
17162,2,3,2,2,44
17163,1,3,1,5,37
17165,1,1,2,2,22
17166,1,2,1,4,27
17167,1,1,1,4,17
17168,3,3,2,1,46
17169,2,3,3,2,49
17170,3,3,3,1,51
17171,1,1,2,2,22
17172,1,2,3,2,37
17173,2,2,3,3,39
17174,1,1,1,5,17
17175,2,2,1,4,29
17176,1,1,1,4,17
17177,1,1,1,4,17
17178,2,2,1,4,29
17179,1,2,1,5,27
17180,2,3,3,3,49
17183,3,3,3,1,51
17184,1,1,3,2,27
17185,3,2,2,1,36
17186,1,1,3,2,27
17187,2,2,1,4,29
17188,2,2,2,3,34
17189,2,2,1,4,29
17190,3,3,3,1,51
17191,3,3,3,1,51
17192,2,2,3,3,39
17193,2,3,2,2,44
17194,1,1,1,4,17
17195,3,3,3,1,51
17197,1,1,3,2,27
17198,3,2,3,1,41
17199,1,2,2,4,32
17200,1,2,2,2,32
17201,2,2,2,2,34
17202,2,1,1,4,19
17203,2,2,1,5,29
17204,1,1,2,4,22
17205,3,3,2,1,46
17206,2,2,2,2,34
17208,1,2,1,4,27
17209,2,1,3,2,29
17210,2,2,1,3,29
17212,2,1,3,2,29
17213,2,2,2,3,34
17214,2,3,1,4,39
17215,2,3,1,3,39
17216,2,2,2,2,34
17217,2,2,2,2,34
17219,2,2,1,4,29
17221,2,3,3,2,49
17222,3,2,3,1,41
17223,2,2,1,4,29
17224,1,1,3,2,27
17225,1,1,1,5,17
17226,1,1,1,5,17
17227,3,3,1,1,41
17228,1,1,3,2,27
17229,1,1,2,2,22
17230,1,1,2,2,22
17231,2,2,1,4,29
17232,2,3,1,3,39
17233,1,1,1,5,17
17234,1,1,1,5,17
17235,2,2,2,2,34
17236,2,3,3,3,49
17237,3,3,2,1,46
17238,1,1,1,4,17
17239,2,2,1,4,29
17240,1,1,1,4,17
17241,1,1,1,5,17
17243,3,3,2,1,46
17244,3,2,3,1,41
17245,1,1,1,4,17
17247,1,1,1,5,17
17248,2,2,3,2,39
17251,1,1,1,4,17
17252,2,3,2,2,44
17253,2,2,3,2,39
17254,2,2,3,2,39
17255,2,2,2,3,34
17256,3,2,3,1,41
17257,1,1,1,4,17
17258,3,3,3,1,51
17259,2,2,3,2,39
17260,1,3,1,4,37
17261,2,3,3,3,49
17262,1,1,3,2,27
17264,2,2,3,3,39
17265,2,2,3,2,39
17266,1,1,1,5,17
17267,2,3,3,3,49
17268,1,1,2,2,22
17270,1,3,1,5,37
17271,2,1,3,2,29
17272,2,2,1,4,29
17273,2,2,2,2,34
17274,1,1,2,2,22
17276,1,1,1,4,17
17277,1,1,1,4,17
17278,1,1,3,2,27
17279,2,3,3,3,49
17280,2,2,1,4,29
17283,1,1,1,5,17
17284,2,2,1,3,29
17285,1,2,2,2,32
17286,2,3,1,4,39
17287,1,1,1,4,17
17288,2,2,3,2,39
17289,2,2,3,3,39
17290,2,2,2,2,34
17291,3,3,3,1,51
17292,2,3,3,3,49
17294,1,1,1,5,17
17295,3,3,3,1,51
17296,2,3,3,3,49
17297,3,3,2,3,46
17298,2,3,3,2,49
17299,2,1,3,2,29
17300,1,1,1,4,17
17301,1,1,1,4,17
17302,2,2,2,3,34
17303,2,2,2,4,34
17304,3,3,1,1,41
17305,1,1,1,4,17
17307,2,2,2,3,34
17308,2,1,3,2,29
17309,1,1,2,2,22
17310,2,2,1,4,29
17311,2,1,3,2,29
17312,1,1,1,4,17
17313,2,2,3,3,39
17314,3,3,3,1,51
17315,1,3,1,4,37
17316,2,3,3,3,49
17317,3,2,2,1,36
17318,1,1,1,5,17
17319,1,1,1,5,17
17320,3,3,2,1,46
17322,1,2,1,5,27
17323,1,1,1,4,17
17325,1,1,1,4,17
17326,1,1,1,4,17
17328,3,2,2,3,36
17329,1,1,2,2,22
17330,1,1,1,4,17
17331,2,3,2,3,44
17332,2,3,3,3,49
17333,1,1,2,2,22
17334,3,3,1,3,41
17335,2,1,2,2,24
17336,1,1,1,5,17
17337,2,2,2,3,34
17338,2,3,1,4,39
17339,2,2,1,3,29
17340,2,3,2,3,44
17341,1,2,2,2,32
17342,1,1,3,2,27
17343,1,1,1,5,17
17345,1,3,2,2,42
17346,2,3,2,3,44
17347,3,3,2,3,46
17348,2,2,1,5,29
17349,2,3,3,3,49
17350,1,1,1,4,17
17351,3,3,3,1,51
17352,1,3,2,4,42
17353,2,3,2,3,44
17354,2,1,1,4,19
17355,2,3,1,3,39
17356,2,2,2,3,34
17357,2,2,1,4,29
17359,2,3,2,3,44
17360,2,3,1,4,39
17361,2,1,2,2,24
17362,2,2,3,2,39
17363,3,3,3,1,51
17364,2,2,2,2,34
17365,2,2,1,4,29
17366,2,3,3,2,49
17367,2,2,3,2,39
17368,2,3,3,3,49
17369,3,3,1,3,41
17370,2,3,3,3,49
17371,1,1,1,4,17
17372,2,2,1,4,29
17373,2,2,2,4,34
17375,2,2,2,4,34
17376,2,3,3,3,49
17377,2,2,1,4,29
17379,1,1,1,4,17
17380,1,2,1,5,27
17381,2,3,2,2,44
17382,1,1,2,2,22
17383,1,1,1,4,17
17384,2,2,3,2,39
17387,1,2,1,5,27
17388,1,1,1,4,17
17389,2,2,1,4,29
17390,2,2,2,2,34
17391,3,3,2,1,46
17392,1,1,1,5,17
17393,2,3,3,3,49
17394,1,2,1,5,27
17395,2,3,2,3,44
17396,3,3,3,1,51
17397,1,1,1,5,17
17398,2,2,1,5,29
17399,2,3,2,2,44
17401,2,2,3,2,39
17402,2,2,2,3,34
17403,2,2,2,3,34
17404,1,1,3,2,27
17405,2,2,2,2,34
17406,2,1,3,2,29
17407,1,1,1,5,17
17408,1,1,1,5,17
17409,1,2,1,5,27
17410,2,3,1,4,39
17411,1,1,1,4,17
17412,3,3,2,3,46
17413,2,3,1,3,39
17414,3,2,3,1,41
17415,2,3,3,3,49
17416,2,3,3,2,49
17417,2,1,3,2,29
17418,2,2,3,2,39
17419,2,3,2,2,44
17420,2,2,2,2,34
17421,1,1,1,4,17
17422,2,3,3,2,49
17423,3,3,3,1,51
17424,1,1,1,4,17
17425,2,1,3,3,29
17429,1,2,3,2,37
17430,2,1,1,4,19
17432,2,3,3,2,49
17434,2,1,2,2,24
17435,2,2,3,3,39
17436,1,1,1,5,17
17437,1,1,1,5,17
17439,2,1,3,2,29
17440,1,2,1,4,27
17441,1,2,2,2,32
17442,2,3,2,3,44
17443,2,2,1,5,29
17444,1,2,1,4,27
17445,3,2,2,3,36
17446,2,2,1,3,29
17448,2,2,3,2,39
17449,2,3,1,5,39
17450,2,2,3,2,39
17451,1,1,1,5,17
17452,2,3,3,3,49
17453,3,3,3,1,51
17454,2,1,2,2,24
17455,2,3,3,3,49
17456,3,3,2,1,46
17457,2,2,2,3,34
17458,2,2,1,4,29
17460,2,2,3,2,39
17461,2,2,2,4,34
17462,2,2,1,3,29
17463,2,2,3,2,39
17464,2,2,3,2,39
17465,3,2,3,1,41
17466,2,2,1,5,29
17467,1,1,1,4,17
17468,3,2,3,1,41
17469,1,3,1,4,37
17470,1,3,1,4,37
17472,1,2,3,2,37
17473,3,3,2,1,46
17474,2,2,3,2,39
17475,2,3,3,2,49
17476,1,2,1,4,27
17478,1,1,1,4,17
17479,3,3,3,1,51
17480,2,2,3,3,39
17482,1,1,1,4,17
17483,2,1,3,3,29
17484,2,3,3,3,49
17485,3,3,1,3,41
17486,1,1,3,2,27
17487,2,2,2,2,34
17488,1,1,1,4,17
17489,2,3,1,3,39
17490,3,3,3,1,51
17491,2,3,1,3,39
17492,1,1,1,4,17
17493,1,2,1,5,27
17494,1,2,1,5,27
17495,3,3,1,1,41
17496,2,2,2,2,34
17497,2,2,1,4,29
17498,2,1,1,4,19
17499,2,3,3,2,49
17500,2,1,2,3,24
17501,2,2,2,3,34
17502,1,2,2,4,32
17503,1,1,2,2,22
17504,1,1,3,2,27
17505,1,1,1,4,17
17506,1,1,1,4,17
17507,2,3,2,3,44
17508,1,1,1,5,17
17510,3,3,3,1,51
17511,1,1,1,4,17
17512,3,3,3,1,51
17513,2,3,1,4,39
17514,2,2,3,2,39
17515,1,1,1,5,17
17516,2,2,1,4,29
17517,2,2,2,4,34
17518,2,2,1,4,29
17519,1,1,1,4,17
17521,1,1,2,2,22
17522,2,1,1,4,19
17523,2,2,1,4,29
17524,2,2,2,2,34
17525,2,2,2,2,34
17527,2,2,3,3,39
17528,3,3,2,1,46
17530,2,2,1,4,29
17531,2,2,2,3,34
17532,2,3,3,3,49
17533,2,2,2,4,34
17535,2,2,2,2,34
17536,1,2,3,2,37
17537,3,3,2,1,46
17538,1,2,2,2,32
17539,1,1,2,4,22
17540,2,3,1,4,39
17541,3,3,1,3,41
17542,1,1,1,4,17
17543,2,2,1,4,29
17544,2,2,3,3,39
17545,3,3,3,1,51
17546,2,3,3,3,49
17547,1,1,1,4,17
17548,2,2,2,3,34
17551,2,1,1,4,19
17552,1,1,3,2,27
17553,2,2,3,3,39
17554,2,2,1,4,29
17555,2,1,1,4,19
17556,3,3,3,1,51
17557,1,1,2,2,22
17558,2,2,1,4,29
17560,1,1,2,2,22
17563,2,3,2,3,44
17566,1,1,1,4,17
17567,1,1,1,5,17
17568,2,3,1,3,39
17570,1,1,1,5,17
17572,3,3,3,1,51
17574,1,1,1,5,17
17575,2,2,1,3,29
17576,1,1,2,2,22
17578,3,3,3,1,51
17579,2,3,3,3,49
17580,1,2,2,2,32
17581,2,2,1,4,29
17582,2,1,2,2,24
17583,2,2,3,2,39
17585,2,2,2,3,34
17586,2,2,1,4,29
17587,2,3,1,4,39
17588,2,2,3,2,39
17589,2,2,1,4,29
17590,2,2,2,2,34
17592,1,1,1,5,17
17593,2,2,3,3,39
17594,1,1,2,2,22
17595,2,1,3,2,29
17596,2,2,2,2,34
17597,2,2,2,2,34
17598,2,2,3,3,39
17599,2,2,2,3,34
17600,3,3,3,1,51
17601,1,1,2,2,22
17602,2,3,2,2,44
17603,2,2,2,4,34
17604,2,2,1,4,29
17605,2,2,1,4,29
17606,1,2,1,5,27
17607,2,3,1,4,39
17608,2,3,3,3,49
17609,2,2,1,4,29
17611,1,3,3,2,47
17615,2,2,3,3,39
17617,2,2,2,3,34
17618,1,2,2,2,32
17619,2,3,3,3,49
17621,3,2,2,1,36
17622,2,3,1,3,39
17623,3,3,3,1,51
17624,2,2,1,4,29
17625,1,1,2,2,22
17626,2,3,3,3,49
17627,3,3,3,1,51
17628,1,1,2,4,22
17629,2,2,1,5,29
17630,1,1,1,5,17
17632,1,1,1,5,17
17633,2,3,2,3,44
17634,1,1,1,4,17
17636,3,3,3,1,51
17637,2,2,1,5,29
17638,3,3,2,1,46
17639,2,3,1,4,39
17640,1,2,1,5,27
17641,2,2,2,3,34
17642,3,3,3,1,51
17644,2,3,1,5,39
17645,3,3,3,1,51
17646,3,2,2,3,36
17647,1,1,1,4,17
17649,1,1,1,4,17
17650,2,3,3,3,49
17651,2,2,1,4,29
17652,2,2,1,4,29
17653,2,2,3,3,39
17654,1,3,1,4,37
17656,2,2,1,5,29
17657,3,3,3,1,51
17658,2,2,2,4,34
17660,3,3,3,1,51
17661,2,1,1,4,19
17662,1,1,1,4,17
17664,2,2,2,2,34
17665,1,2,1,5,27
17666,2,2,2,3,34
17667,1,2,1,5,27
17668,2,3,3,3,49
17669,1,2,1,4,27
17670,1,2,1,4,27
17671,1,3,2,2,42
17673,2,2,2,2,34
17674,2,2,1,4,29
17675,3,2,2,3,36
17676,2,3,2,3,44
17678,2,2,2,3,34
17679,1,1,1,4,17
17680,3,3,3,1,51
17681,1,2,2,4,32
17683,2,2,1,4,29
17685,2,2,2,2,34
17686,1,1,2,4,22
17687,1,1,1,4,17
17689,3,2,3,1,41
17690,1,1,1,5,17
17691,2,2,3,3,39
17692,3,3,3,1,51
17693,1,2,1,5,27
17694,2,3,2,3,44
17696,2,2,2,2,34
17698,2,3,3,3,49
17700,2,2,1,4,29
17702,1,1,1,4,17
17703,2,2,3,3,39
17705,2,3,2,3,44
17706,2,2,3,2,39
17707,1,1,1,5,17
17708,1,1,1,5,17
17709,2,3,1,5,39
17710,1,1,2,2,22
17711,3,3,3,1,51
17712,3,3,1,3,41
17713,1,3,1,5,37
17714,2,2,2,4,34
17716,1,2,1,5,27
17717,3,3,1,3,41
17718,1,2,1,4,27
17719,2,2,3,3,39
17720,1,2,1,4,27
17721,3,3,2,1,46
17723,2,2,3,3,39
17724,1,1,1,4,17
17725,2,2,3,2,39
17726,1,1,3,2,27
17728,2,2,3,2,39
17729,1,1,2,4,22
17730,2,3,2,3,44
17731,2,2,1,4,29
17732,1,3,1,5,37
17733,3,3,3,1,51
17735,1,1,3,2,27
17736,1,1,1,5,17
17737,1,1,1,5,17
17738,1,2,2,2,32
17739,3,2,3,1,41
17740,2,1,1,5,19
17742,2,2,2,4,34
17743,2,1,3,2,29
17744,2,2,2,2,34
17745,2,3,3,2,49
17746,2,3,1,3,39
17747,1,1,1,4,17
17749,2,2,2,3,34
17750,1,2,1,4,27
17752,2,3,2,3,44
17753,3,3,3,1,51
17754,2,3,2,3,44
17755,1,1,1,5,17
17757,2,2,2,2,34
17759,2,2,3,2,39
17760,1,2,3,2,37
17761,2,3,2,2,44
17762,1,1,1,4,17
17763,1,1,1,5,17
17765,1,1,1,5,17
17766,2,3,1,4,39
17769,3,3,1,1,41
17770,1,3,3,2,47
17771,2,1,2,4,24
17772,3,3,1,3,41
17773,2,2,2,4,34
17774,1,3,1,4,37
17775,2,2,2,2,34
17776,2,3,3,3,49
17779,3,3,2,1,46
17780,2,2,2,4,34
17781,2,3,1,5,39
17782,2,3,3,3,49
17783,1,2,1,5,27
17784,1,2,1,5,27
17785,2,3,3,3,49
17787,3,3,3,1,51
17789,2,2,3,2,39
17790,1,1,1,4,17
17791,1,2,1,5,27
17792,1,1,1,4,17
17794,2,3,2,2,44
17795,1,1,1,4,17
17796,2,3,2,3,44
17798,2,1,1,4,19
17799,2,3,3,2,49
17800,1,2,1,5,27
17801,2,2,3,3,39
17802,2,2,1,4,29
17803,1,1,3,2,27
17804,2,3,1,3,39
17805,2,2,3,2,39
17808,2,2,1,4,29
17809,1,2,1,4,27
17810,1,1,2,2,22
17811,2,2,3,2,39
17812,1,3,2,2,42
17813,3,2,2,1,36
17814,2,3,2,2,44
17815,1,1,1,5,17
17816,1,1,1,4,17
17817,1,2,1,5,27
17820,2,3,2,3,44
17823,1,2,1,4,27
17824,1,1,1,5,17
17825,3,3,3,1,51
17826,2,2,2,3,34
17827,3,3,2,1,46
17828,2,2,2,2,34
17830,1,1,1,5,17
17831,2,3,1,4,39
17832,1,2,3,2,37
17833,1,1,3,2,27
17834,2,3,2,3,44
17835,1,1,2,2,22
17836,2,2,1,3,29
17837,3,2,2,1,36
17838,1,1,2,2,22
17840,1,1,3,2,27
17842,3,3,3,1,51
17843,1,1,1,4,17
17844,2,1,3,2,29
17845,2,2,2,2,34
17846,2,3,2,3,44
17847,2,3,1,3,39
17848,2,2,3,2,39
17849,2,3,3,2,49
17850,3,3,2,1,46
17851,1,1,1,5,17
17852,2,2,1,4,29
17853,2,1,2,2,24
17854,1,1,1,5,17
17855,2,2,3,3,39
17856,1,1,1,4,17
17857,2,3,3,2,49
17858,2,2,3,3,39
17859,1,1,3,2,27
17860,2,2,1,5,29
17861,1,2,2,2,32
17862,1,1,2,2,22
17863,3,2,3,1,41
17864,2,3,3,2,49
17865,1,3,2,4,42
17866,2,3,3,2,49
17867,3,3,2,1,46
17868,2,2,1,4,29
17869,1,1,3,2,27
17870,2,3,3,3,49
17871,3,3,2,1,46
17872,1,2,1,5,27
17873,1,1,3,2,27
17875,3,3,2,3,46
17876,2,3,2,3,44
17877,3,3,2,1,46
17878,1,3,1,5,37
17879,2,2,3,3,39
17880,2,3,1,3,39
17881,2,2,3,3,39
17882,2,2,3,3,39
17885,2,2,3,3,39
17887,1,2,1,4,27
17888,1,1,1,4,17
17889,2,2,1,4,29
17890,3,3,2,3,46
17891,2,2,3,3,39
17892,3,3,3,1,51
17893,2,2,2,3,34
17896,2,3,2,4,44
17897,2,2,2,3,34
17898,1,1,1,4,17
17901,3,3,3,1,51
17902,1,1,1,4,17
17903,3,3,3,1,51
17904,2,2,1,4,29
17905,2,3,1,3,39
17906,2,2,3,2,39
17907,2,3,3,2,49
17908,1,1,2,2,22
17909,2,2,3,2,39
17911,3,3,2,1,46
17912,2,2,2,3,34
17913,2,3,2,3,44
17914,1,2,3,2,37
17915,2,2,1,5,29
17916,2,3,1,3,39
17917,2,3,1,4,39
17918,2,2,1,4,29
17919,2,2,1,4,29
17920,1,3,3,2,47
17921,1,2,2,2,32
17922,1,2,1,4,27
17924,2,1,1,4,19
17925,2,2,2,2,34
17926,1,1,1,4,17
17928,2,3,2,2,44
17929,2,1,3,2,29
17930,3,3,2,1,46
17931,3,3,1,1,41
17932,3,2,3,1,41
